istNo;tarih;enDusuk;enYuksek;hadise;enDusukNem;enYuksekNem;ruzgarYon;ruzgarHiz
90621;2024-06-14T00:00:00.000Z;20;37;GSY;20;65;310;13
90622;2024-06-10T00:00:00.000Z;14;31;AB;25;73;56;9
90622;2024-06-11T00:00:00.000Z;18;35;SCK;20;47;298;9
90622;2024-06-12T00:00:00.000Z;21;36;SCK;19;46;299;16
90622;2024-06-13T00:00:00.000Z;21;36;SCK;18;54;37;10
90622;2024-06-14T00:00:00.000Z;21;37;GSY;19;59;357;20
90608;2024-06-10T00:00:00.000Z;13;30;AB;28;70;57;9
90608;2024-06-11T00:00:00.000Z;16;33;AB;23;64;269;12
90608;2024-06-12T00:00:00.000Z;17;33;AB;23;64;301;10
90608;2024-06-13T00:00:00.000Z;18;33;PB;19;70;40;10
90608;2024-06-14T00:00:00.000Z;20;34;GSY;20;63;264;13
90603;2024-06-10T00:00:00.000Z;14;30;AB;24;72;24;8
90603;2024-06-11T00:00:00.000Z;16;33;AB;20;81;1;8
90603;2024-06-12T00:00:00.000Z;16;35;SCK;20;78;356;14
90603;2024-06-13T00:00:00.000Z;17;35;SCK;15;79;4;10
90603;2024-06-14T00:00:00.000Z;19;35;GSY;18;71;291;22
90624;2024-06-10T00:00:00.000Z;13;31;AB;24;72;60;8
90624;2024-06-11T00:00:00.000Z;15;34;AB;21;67;281;11
90624;2024-06-12T00:00:00.000Z;18;35;AB;21;57;339;10
90624;2024-06-13T00:00:00.000Z;19;35;SCK;17;61;39;9
90624;2024-06-14T00:00:00.000Z;20;36;GSY;19;58;274;11
90613;2024-06-10T00:00:00.000Z;11;27;AB;40;90;182;6
90613;2024-06-11T00:00:00.000Z;13;30;AB;27;79;333;12
90613;2024-06-12T00:00:00.000Z;12;31;AB;31;79;332;10
90613;2024-06-13T00:00:00.000Z;13;32;PB;27;85;340;13
90613;2024-06-14T00:00:00.000Z;15;31;GSY;29;73;295;12
90614;2024-06-10T00:00:00.000Z;14;30;AB;25;68;79;8
90614;2024-06-11T00:00:00.000Z;16;33;AB;22;59;283;13
90614;2024-06-12T00:00:00.000Z;20;34;AB;21;48;302;11
90614;2024-06-13T00:00:00.000Z;20;35;SCK;18;55;297;11
90614;2024-06-14T00:00:00.000Z;22;35;GSY;19;52;270;13
90615;2024-06-10T00:00:00.000Z;11;30;AB;29;74;56;10
90615;2024-06-11T00:00:00.000Z;13;33;AB;25;67;266;10
90615;2024-06-12T00:00:00.000Z;15;34;AB;24;59;306;10
90615;2024-06-13T00:00:00.000Z;15;34;PB;22;69;40;13
90615;2024-06-14T00:00:00.000Z;17;34;GSY;21;60;263;11
90623;2024-06-10T00:00:00.000Z;17;30;AB;23;69;358;13
90623;2024-06-11T00:00:00.000Z;19;33;AB;20;47;32;9
90623;2024-06-12T00:00:00.000Z;21;36;SCK;17;56;5;17
90623;2024-06-13T00:00:00.000Z;23;36;SCK;16;44;346;10
90623;2024-06-14T00:00:00.000Z;23;36;GSY;16;43;3;16
92101;2024-06-10T00:00:00.000Z;18;34;GSY;22;57;286;12
92101;2024-06-11T00:00:00.000Z;18;36;SCK;17;50;328;14
92101;2024-06-12T00:00:00.000Z;19;38;SCK;13;39;315;13
92101;2024-06-13T00:00:00.000Z;21;39;SCK;10;32;310;17
92101;2024-06-14T00:00:00.000Z;22;39;SCK;10;29;307;14
92117;2024-06-10T00:00:00.000Z;16;37;SCK;20;54;57;13
92117;2024-06-11T00:00:00.000Z;15;39;SCK;15;56;311;15
92117;2024-06-12T00:00:00.000Z;16;40;SCK;13;44;310;11
92117;2024-06-13T00:00:00.000Z;18;42;SCK;9;39;323;14
92117;2024-06-14T00:00:00.000Z;20;42;SCK;10;30;326;11
92109;2024-06-10T00:00:00.000Z;20;33;PB;26;67;323;11
92109;2024-06-11T00:00:00.000Z;20;35;SCK;20;62;310;14
92109;2024-06-12T00:00:00.000Z;21;37;SCK;16;50;305;18
92109;2024-06-13T00:00:00.000Z;22;38;SCK;10;42;319;16
92109;2024-06-14T00:00:00.000Z;23;39;SCK;11;36;318;18
92110;2024-06-10T00:00:00.000Z;22;30;GSY;30;64;346;22
92110;2024-06-11T00:00:00.000Z;23;33;AB;16;53;349;21
92110;2024-06-12T00:00:00.000Z;25;34;AB;15;36;355;18
92110;2024-06-13T00:00:00.000Z;27;36;SCK;12;31;356;22
92110;2024-06-14T00:00:00.000Z;27;36;SCK;11;28;355;22
92116;2024-06-10T00:00:00.000Z;18;33;GSY;28;64;328;13
92116;2024-06-11T00:00:00.000Z;18;35;SCK;20;58;318;15
92116;2024-06-12T00:00:00.000Z;18;37;SCK;17;51;306;16
92116;2024-06-13T00:00:00.000Z;20;39;SCK;11;42;320;17
92116;2024-06-14T00:00:00.000Z;21;39;SCK;11;34;310;18
92111;2024-06-10T00:00:00.000Z;22;33;PB;24;59;223;14
92111;2024-06-11T00:00:00.000Z;22;34;AB;18;63;15;14
92111;2024-06-12T00:00:00.000Z;24;36;SCK;16;49;5;18
92111;2024-06-13T00:00:00.000Z;25;37;SCK;12;43;4;18
92111;2024-06-14T00:00:00.000Z;26;38;SCK;11;32;5;17
92112;2024-06-10T00:00:00.000Z;21;32;PB;23;47;213;15
92112;2024-06-11T00:00:00.000Z;20;34;AB;21;49;39;10
92112;2024-06-12T00:00:00.000Z;21;34;AB;18;48;37;10
92112;2024-06-13T00:00:00.000Z;23;36;SCK;15;46;342;11
92112;2024-06-14T00:00:00.000Z;24;36;SCK;15;40;20;11
92105;2024-06-10T00:00:00.000Z;19;32;PB;25;54;229;13
92105;2024-06-11T00:00:00.000Z;19;34;AB;19;55;12;12
92105;2024-06-12T00:00:00.000Z;20;35;SCK;17;50;284;11
92105;2024-06-13T00:00:00.000Z;22;37;SCK;12;41;336;16
92105;2024-06-14T00:00:00.000Z;23;37;SCK;11;34;358;20
92113;2024-06-10T00:00:00.000Z;23;33;PB;22;50;217;11
92113;2024-06-11T00:00:00.000Z;21;33;AB;17;47;30;9
92113;2024-06-12T00:00:00.000Z;23;34;AB;21;48;25;8
92113;2024-06-13T00:00:00.000Z;25;35;SCK;18;41;218;11
92113;2024-06-14T00:00:00.000Z;27;36;SCK;16;32;33;17
92114;2024-06-10T00:00:00.000Z;17;34;PB;21;50;197;14
92114;2024-06-11T00:00:00.000Z;16;35;SCK;21;51;315;12
92114;2024-06-12T00:00:00.000Z;16;37;SCK;17;52;354;9
92114;2024-06-13T00:00:00.000Z;17;38;SCK;12;44;335;17
92114;2024-06-14T00:00:00.000Z;17;39;SCK;13;38;353;13
92115;2024-06-10T00:00:00.000Z;23;35;SCK;23;44;209;12
92115;2024-06-11T00:00:00.000Z;23;36;SCK;19;58;352;8
92115;2024-06-12T00:00:00.000Z;24;37;SCK;20;54;1;9
92115;2024-06-13T00:00:00.000Z;24;39;SCK;17;49;327;10
92115;2024-06-14T00:00:00.000Z;25;40;SCK;16;42;352;13
92106;2024-06-10T00:00:00.000Z;19;32;GSY;30;69;334;9
92106;2024-06-11T00:00:00.000Z;20;36;SCK;13;59;350;10
92106;2024-06-12T00:00:00.000Z;20;37;SCK;12;47;6;12
92106;2024-06-13T00:00:00.000Z;21;38;SCK;11;46;17;13
92106;2024-06-14T00:00:00.000Z;21;38;SCK;11;42;5;17
92108;2024-06-10T00:00:00.000Z;19;30;GSY;34;71;327;13
92108;2024-06-11T00:00:00.000Z;20;34;AB;14;60;298;11
92108;2024-06-12T00:00:00.000Z;21;36;SCK;13;40;341;12
92108;2024-06-13T00:00:00.000Z;22;37;SCK;12;41;336;12
92108;2024-06-14T00:00:00.000Z;22;37;SCK;10;41;352;14
92107;2024-06-10T00:00:00.000Z;16;34;GSY;20;55;281;13
92107;2024-06-11T00:00:00.000Z;17;37;SCK;16;52;334;15
92107;2024-06-12T00:00:00.000Z;17;38;SCK;13;38;329;10
92107;2024-06-13T00:00:00.000Z;19;39;SCK;10;32;319;14
92107;2024-06-14T00:00:00.000Z;20;39;SCK;11;28;299;12
91306;2024-06-10T00:00:00.000Z;13;26;GSY;38;64;212;15
91306;2024-06-11T00:00:00.000Z;14;25;GSY;44;66;132;9
91306;2024-06-12T00:00:00.000Z;12;26;PB;50;69;27;11
91306;2024-06-13T00:00:00.000Z;14;27;AB;43;64;36;10
91306;2024-06-14T00:00:00.000Z;14;27;AB;46;61;56;17
91307;2024-06-10T00:00:00.000Z;11;24;GSY;36;74;125;14
91307;2024-06-11T00:00:00.000Z;10;23;GSY;41;82;180;14
91307;2024-06-12T00:00:00.000Z;11;24;PB;40;88;329;9
91307;2024-06-13T00:00:00.000Z;12;25;AB;42;80;328;9
91307;2024-06-14T00:00:00.000Z;12;26;AB;35;77;81;13
91305;2024-06-10T00:00:00.000Z;14;28;GSY;21;64;218;16
91305;2024-06-11T00:00:00.000Z;13;28;GSY;24;73;277;8
91305;2024-06-12T00:00:00.000Z;13;29;PB;22;79;247;9
91305;2024-06-13T00:00:00.000Z;14;30;AB;18;71;293;9
91305;2024-06-14T00:00:00.000Z;15;30;AB;19;66;103;9
91302;2024-06-10T00:00:00.000Z;13;26;GSY;34;67;205;9
91302;2024-06-11T00:00:00.000Z;11;27;GSY;30;75;14;7
91302;2024-06-12T00:00:00.000Z;10;28;PB;32;85;216;9
91302;2024-06-13T00:00:00.000Z;12;29;AB;26;87;9;9
91302;2024-06-14T00:00:00.000Z;12;30;AB;26;90;352;10
91301;2024-06-10T00:00:00.000Z;14;25;GSY;25;71;195;17
91301;2024-06-11T00:00:00.000Z;13;25;PB;29;80;10;11
91301;2024-06-12T00:00:00.000Z;14;25;PB;31;88;33;10
91301;2024-06-13T00:00:00.000Z;14;26;AB;22;87;18;10
91301;2024-06-14T00:00:00.000Z;16;26;AB;25;78;36;13
91303;2024-06-10T00:00:00.000Z;11;27;GSY;26;68;203;17
91303;2024-06-11T00:00:00.000Z;10;28;PB;30;70;5;11
91303;2024-06-12T00:00:00.000Z;11;28;PB;29;77;15;11
91303;2024-06-13T00:00:00.000Z;12;30;AB;22;64;9;12
91303;2024-06-14T00:00:00.000Z;13;30;AB;22;57;17;13
91304;2024-06-10T00:00:00.000Z;12;25;GSY;27;71;213;17
91304;2024-06-11T00:00:00.000Z;13;24;GSY;36;80;24;6
91304;2024-06-12T00:00:00.000Z;12;25;PB;33;87;61;11
91304;2024-06-13T00:00:00.000Z;14;26;AB;32;83;54;9
91304;2024-06-14T00:00:00.000Z;14;26;AB;28;73;61;13
92015;2024-06-10T00:00:00.000Z;17;35;SCK;15;47;300;8
92015;2024-06-11T00:00:00.000Z;18;37;SCK;12;57;326;10
92015;2024-06-12T00:00:00.000Z;20;38;SCK;12;43;317;9
92015;2024-06-13T00:00:00.000Z;22;39;SCK;10;38;302;15
92015;2024-06-14T00:00:00.000Z;22;38;SCK;13;40;280;17
92008;2024-06-10T00:00:00.000Z;19;33;AB;17;39;346;10
92008;2024-06-11T00:00:00.000Z;20;35;SCK;15;40;286;9
92008;2024-06-12T00:00:00.000Z;22;36;SCK;14;33;329;11
92008;2024-06-13T00:00:00.000Z;24;37;SCK;13;32;291;16
92008;2024-06-14T00:00:00.000Z;24;36;SCK;15;28;288;19
92012;2024-06-10T00:00:00.000Z;18;32;AB;13;51;270;16
92012;2024-06-11T00:00:00.000Z;20;34;AB;11;44;313;14
92012;2024-06-12T00:00:00.000Z;22;36;SCK;11;30;305;14
92012;2024-06-13T00:00:00.000Z;24;37;SCK;10;26;303;21
92012;2024-06-14T00:00:00.000Z;24;36;SCK;12;31;262;27
92009;2024-06-10T00:00:00.000Z;15;34;AB;11;58;267;10
92009;2024-06-11T00:00:00.000Z;16;36;SCK;10;36;298;16
92009;2024-06-12T00:00:00.000Z;18;37;SCK;10;28;291;19
92009;2024-06-13T00:00:00.000Z;20;38;SCK;9;29;288;22
92009;2024-06-14T00:00:00.000Z;20;37;SCK;11;31;270;25
92013;2024-06-10T00:00:00.000Z;14;38;SCK;26;64;249;13
92013;2024-06-11T00:00:00.000Z;16;40;SCK;17;59;316;12
92013;2024-06-12T00:00:00.000Z;17;41;SCK;15;46;326;13
92013;2024-06-13T00:00:00.000Z;19;42;SCK;15;40;324;17
92013;2024-06-14T00:00:00.000Z;19;41;SCK;17;47;271;18
92014;2024-06-10T00:00:00.000Z;15;32;AB;12;67;290;16
92014;2024-06-11T00:00:00.000Z;16;34;SCK;11;62;275;12
92014;2024-06-12T00:00:00.000Z;18;35;SCK;10;37;293;14
92014;2024-06-13T00:00:00.000Z;20;36;SCK;9;35;288;20
92014;2024-06-14T00:00:00.000Z;20;35;SCK;12;34;293;22
92016;2024-06-10T00:00:00.000Z;21;37;SCK;12;49;267;10
92016;2024-06-11T00:00:00.000Z;22;39;SCK;9;46;340;12
92016;2024-06-12T00:00:00.000Z;24;40;SCK;10;37;344;10
92016;2024-06-13T00:00:00.000Z;26;41;SCK;9;32;335;15
92016;2024-06-14T00:00:00.000Z;26;40;SCK;12;35;250;20
92022;2024-06-10T00:00:00.000Z;13;24;AB;27;62;243;10
92022;2024-06-11T00:00:00.000Z;14;26;AB;23;60;324;12
92022;2024-06-12T00:00:00.000Z;15;27;AB;20;42;317;12
92022;2024-06-13T00:00:00.000Z;15;28;AB;18;39;298;16
92022;2024-06-14T00:00:00.000Z;15;27;PB;21;53;254;15
92004;2024-06-10T00:00:00.000Z;18;35;SCK;12;52;173;10
92004;2024-06-11T00:00:00.000Z;20;37;SCK;10;46;302;13
92004;2024-06-12T00:00:00.000Z;22;38;SCK;9;35;291;11
92004;2024-06-13T00:00:00.000Z;24;39;SCK;9;32;299;20
92004;2024-06-14T00:00:00.000Z;24;38;SCK;12;39;246;21
92010;2024-06-10T00:00:00.000Z;20;37;SCK;10;45;306;10
